nom_de_la_commune;code_postal;latitude;longitude
FAVERNEY;70160;47.769114599999995;6.066341250000001
FAYMONT;70200;47.6057546;6.5982594500000005
FEDRY;70120;47.6077215;5.8863642
FERRIERES LES RAY;70130;47.579377050000005;5.79371755
FERRIERES LES SCEY;70360;47.66589535;6.0028650500000005
LES FESSEY;70310;47.81138575;6.5169452
FILAIN;70230;47.5222194;6.17435075
FLAGY;70000;47.69937385;6.185981
FLEUREY LES FAVERNEY;70160;47.7405958;6.08609455
FLEUREY LES LAVONCOURT;70120;47.6615578;5.78181965
FLEUREY LES ST LOUP;70800;47.923378650000004;6.2922007
FONDREMAND;70190;47.4644579;6.02721835
FONTAINE LES LUXEUIL;70800;47.8581324;6.33371235
FONTENOIS LA VILLE;70210;47.937952949999996;6.17824215
FONTENOIS LES MONTBOZON;70230;47.4859876;6.2329226
FOUCHECOURT;70160;47.7913497;5.98796835
FOUGEROLLES ST VALBERT;70220;47.89249035;6.420253649999999
FOUGEROLLES ST VALBERT;70300;47.89249035;6.420253649999999
FOUVENT ST ANDOCHE;70600;47.6502431;5.66365455
FRAHIER ET CHATEBIER;70400;47.655487050000005;6.7508724
FRANCALMONT;70800;47.8334842;6.2708555
FRANCHEVELLE;70200;47.743312599999996;6.4606045000000005
FRANCOURT;70180;47.65261715;5.732137
FRAMONT;70600;47.572179250000005;5.577828
FRASNE LE CHATEAU;70700;47.4699025;5.8942151
FREDERIC FONTAINE;70200;47.65000535;6.6326419
FRESNE ST MAMES;70130;47.54981785;5.8621614
FRESSE;70270;47.76149635;6.673132750000001
FRETIGNEY ET VELLOREILLE;70130;47.4893444;5.9387419
FROIDECONCHE;70300;47.8365847;6.4187114
FROIDETERRE;70200;47.6980949;6.52432735
FROTEY LES LURE;70200;47.65809415;6.5459727999999995
FROTEY LES VESOUL;70000;47.6282659;6.197388200000001
GENEVREUILLE;70240;47.67703935;6.37856835
GENEVREY;70240;47.72345935;6.32792575
GERMIGNEY;70100;47.3713753;5.5313529500000005
GEVIGNEY ET MERCEY;70500;47.79536075;5.9376963
GEZIER ET FONTENELAY;70700;47.3630917;5.89350765
GIREFONTAINE;70210;47.8945954;6.168755450000001
GOUHENANS;70110;47.6131728;6.4846948
GOURGEON;70120;47.719178;5.84827675
GRAMMONT;70110;47.516112449999994;6.5141059
GRANDECOURT;70120;47.635934250000005;5.8605387
GRANDVELLE ET LE PERRENOT;70190;47.519511449999996;6.00625295
GRANGES LA VILLE;70400;47.569085799999996;6.565868399999999
GRANGES LE BOURG;70400;47.57749965;6.5896024
GRATTERY;70170;47.6725785;6.08053385
GRAY;70100;47.43097515;5.61532135
GRAY LA VILLE;70100;47.4391454;5.5704939
GY;70700;47.4021199;5.8197266
HAUT DU THEM CHATEAU LAMBERT;70440;47.8397862;6.744291949999999
HAUTEVELLE;70800;47.84147755;6.2984200999999995
HERICOURT;70400;47.56656395;6.75940205
HUGIER;70150;47.30956165;5.70629475
HURECOURT;70210;47.90627865;6.060496649999999
HYET;70190;47.48034825;6.0751767
IGNY;70700;47.4812829;5.7551692
JASNEY;70800;47.87197395;6.1800511
JONVELLE;70500;47.928877650000004;5.91577355
JUSSEY;70500;47.822005149999995;5.8920954
LAMBREY;70500;47.76544655;5.929296600000001
LANTENOT;70200;47.754595800000004;6.50210275
LA LANTERNE ET LES ARMONTS;70270;47.78706925;6.52842875
LARIANS ET MUNANS;70230;47.42276295;6.2279257
LARRET;70600;47.6256188;5.634183
LAVIGNEY;70120;47.71385395;5.80434405
LAVONCOURT;70120;47.62324015;5.7779384
LIEFFRANS;70190;47.52207075;5.9666698
LIEUCOURT;70140;47.359345250000004;5.618049149999999
LIEVANS;70240;47.6364368;6.34919945
LINEXERT;70200;47.7425826;6.4892587
LOEUILLEY;70100;47.46395865;5.39711705
LOMONT;70200;47.622823350000004;6.60086245
LONGEVELLE;70110;47.592624799999996;6.4491230999999996
LA LONGINE;70310;47.898592449999995;6.5767146499999996
LOULANS VERCHAMP;70230;47.4445435;6.2051595
LURE;70200;47.68167085;6.49335025
LUXEUIL LES BAINS;70300;47.825244749999996;6.3577807
LUZE;70400;47.605468349999995;6.7172843
LYOFFANS;70200;47.6454112;6.59220755
MAGNIVRAY;70300;47.78248945;6.46345545
MAGNONCOURT;70800;47.90638855;6.29167545
LE MAGNORAY;70000;47.52382565;6.0929027
LES MAGNY;70110;47.52631015;6.439533300000001
MAGNY DANIGON;70200;47.68062345;6.6147770999999995
MAGNY JOBERT;70200;47.646302;6.611303899999999
MAGNY LES JUSSEY;70500;47.856225949999995;5.977157849999999
MAGNY VERNOIS;70200;47.667987350000004;6.46949805
MAILLERONCOURT CHARETTE;70240;47.727359199999995;6.2631241
MAILLERONCOURT ST PANCRAS;70210;47.934707450000005;6.135790699999999
MAILLEY ET CHAZELOT;70000;47.5326402;6.040224
MAIZIERES;70190;47.49523705;6.012014300000001
LA MALACHERE;70190;47.454636550000004;6.0705046
MALANS;70140;47.26864085;5.59567305
MALBOUHANS;70200;47.71105705;6.57857615
MALVILLERS;70120;47.735763500000004;5.7877291500000005
MANDREVILLARS;70400;47.617181349999996;6.77151125
MANTOCHE;70100;47.428819950000005;5.52128435
MARAST;70110;47.5589113;6.3819751
MARNAY;70150;47.29448175;5.7713319
MAUSSANS;70230;47.437367;6.24639345
MELECEY;70110;47.52411425;6.489755049999999
MELIN;70120;47.743051550000004;5.8238433999999994
MELINCOURT;70210;47.8765693;6.12442285
MELISEY;70270;47.75969945;6.56069525
MEMBREY;70180;47.58487155;5.7507283000000005
MENOUX;70160;47.8125979;6.0977699
MERCEY SUR SAONE;70130;47.5232123;5.7315031
MERSUAY;70160;47.78664425;6.14361115
MEURCOURT;70300;47.76854085;6.2357075
MIGNAVILLERS;70400;47.586089799999996;6.553346400000001
MOFFANS ET VACHERESSE;70200;47.626150100000004;6.54760645
MOIMAY;70110;47.55947995;6.39783905
MOLAY;70120;47.735585150000006;5.7419822
MOLLANS;70240;47.65101465;6.3859446
LA MONTAGNE;70310;47.9243996;6.58806955
MONTAGNEY;70140;47.2883133;5.658391699999999
MONTARLOT LES RIOZ;70190;47.4169537;6.00200565
MONTBOILLON;70700;47.37882725;5.9149446
MONTBOZON;70230;47.4617482;6.25686965
MONTCEY;70000;47.65172735;6.2381250999999995
MONTCOURT;70500;47.929023650000005;5.96101905
MONTDORE;70210;47.927703550000004;6.0762742
MONTESSAUX;70270;47.737824849999996;6.5642411
MONTIGNY LES CHERLIEU;70500;47.784177299999996;5.81682535
MONTIGNY LES VESOUL;70000;47.64562765;6.0691954
MONTJUSTIN ET VELOTTE;70110;47.61965845;6.3741829
VILLERS CHEMIN ET MONT LES ETRELLES;70700;47.4397158;5.8720405499999995
MONT LE VERNOIS;70000;47.5986153;6.06502685
MONTOT;70180;47.5534201;5.6106455
MONT ST LEGER;70120;47.6370886;5.8020286
MONTUREUX ET PRANTIGNY;70100;47.504607050000004;5.63361105
MONTUREUX LES BAULAY;70500;47.82034365;5.9795672
LA ROCHE MOREY;70120;47.695342;5.7551915000000005
MOTEY BESUCHE;70140;47.30499495;5.66513565
NANTILLY;70100;47.45791375;5.5277326
NAVENNE;70000;47.6035789;6.16379195
NEUREY EN VAUX;70160;47.7375582;6.20673635
NEUREY LES LA DEMIE;70000;47.566817900000004;6.2046434
NEUVELLE LES CROMARY;70190;47.40684025;6.06012235
NEUVELLE LES LA CHARITE;70130;47.53506755;5.96215275
LA NEUVELLE LES LURE;70200;47.7108338;6.55275565
LA NEUVELLE LES SCEY;70360;47.6980042;5.9405006
NOIDANS LE FERROUX;70130;47.5688649;5.95033555
NOIDANS LES VESOUL;70000;47.6102421;6.1189681
NOIRON;70100;47.3846501;5.6278974999999996
NOROY LE BOURG;70000;47.59945735;6.29161495
OIGNEY;70120;47.75571105;5.84937225
OISELAY ET GRACHAUX;70700;47.4292641;5.925584199999999
ONAY;70100;47.391462;5.6877407
OPPENANS;70110;47.586821900000004;6.385168
ORICOURT;70110;47.597092;6.39510575
ORMENANS;70230;47.45832815;6.2121478
ORMOICHE;70300;47.81449045;6.3021504
ORMOY;70500;47.88407995;5.98960625
OUGE;70500;47.7990878;5.7021505
OVANCHES;70360;47.6307479;5.9555346
OYRIERES;70600;47.52851085;5.57359385
PALANTE;70200;47.6644293;6.5818104
PASSAVANT LA ROCHERE;70210;47.983327700000004;6.05834095
PENNESIERES;70190;47.49500065;6.09495315
PERCEY LE GRAND;70600;47.62129695;5.39851175
PERROUSE;70190;47.366939900000006;6.04515235
PESMES;70140;47.29113195;5.57144945
PIERRECOURT;70600;47.640820500000004;5.583599850000001
PIN;70150;47.3393138;5.8597975
LA PISSEURE;70800;47.8621931;6.227482050000001
PLAINEMONT;70800;47.84690795;6.21762505
PLANCHER BAS;70290;47.72255615;6.7297195
PLANCHER LES MINES;70290;47.78836905;6.77588305
POLAINCOURT ET CLAIREFONTAINE;70210;47.868989850000006;6.0673212
POMOY;70240;47.658664849999994;6.3489633
PONTCEY;70360;47.6278802;6.03145945
LA ROMAINE;70130;47.538142300000004;5.89108635
PONT DU BOIS;70210;47.9827561;6.1304745
PONT SUR L OGNON;70110;47.5173735;6.39249625
PORT SUR SAONE;70170;47.6892265;6.03399555
POYANS;70100;47.443088450000005;5.47135175
PREIGNEY;70120;47.762684899999996;5.78050045
LA PROISELIERE ET LANGLE;70310;47.81169775;6.49196175
PROVENCHERE;70170;47.7244575;6.1231971000000005
PURGEROT;70160;47.74878235;5.9914645
PUSEY;70000;47.651747799999995;6.1196658500000005
PUSY ET EPENOUX;70000;47.6684132;6.1523425
LA QUARTE;70120;47.77166595;5.6996795
QUENOCHE;70190;47.46683475;6.10613635
QUERS;70200;47.72726935;6.4423959
QUINCEY;70000;47.590372599999995;6.19962065
RADDON ET CHAPENDU;70280;47.85601545;6.4519636
RAINCOURT;70500;47.85869115;5.88523165
RANZEVELLE;70500;47.907726;5.9847712
RAY SUR SAONE;70130;47.59351835;5.8117261
RAZE;70000;47.58002875;6.00889245
RECOLOGNE;70130;47.5830547;5.77721685
RECOLOGNE LES RIOZ;70190;47.46716065;5.98035255
RENAUCOURT;70120;47.64118405;5.764765349999999
LA GRANDE RESIE;70140;47.337400349999996;5.56183725
LA RESIE ST MARTIN;70140;47.309533200000004;5.61063575
RIGNOVELLE;70200;47.76487085;6.4779774
RIGNY;70100;47.478921650000004;5.63510245
RIOZ;70190;47.4435953;6.0828075
ROCHE ET RAUCOURT;70180;47.62101655;5.7074729
ROCHE LINOTTE ET SORANS CORDIERS;70230;47.47543845;6.1987372999999995
LA ROCHELLE;70120;47.75151905;5.72582055
RONCHAMP;70250;47.7161362;6.6375276
ROSEY;70000;47.558527;6.021564400000001
LA ROSIERE;70310;47.91076725;6.62141345
ROSIERES SUR MANCE;70500;47.83591515;5.80425665
ROYE;70200;47.6799474;6.5466755
RUHANS;70190;47.461321299999994;6.13645685
RUPT SUR SAONE;70360;47.653071350000005;5.9331682
ST BARTHELEMY;70270;47.7404444;6.6051827
ST BRESSON;70280;47.877427499999996;6.4982809
ST BROING;70100;47.457719999999995;5.6792055999999995
ST FERJEUX;70110;47.5461667;6.505887850000001
ST GAND;70130;47.50424675;5.8315389500000006
ST GERMAIN;70200;47.72132085;6.5164096
ST LOUP NANTOUARD;70100;47.4284077;5.72924555
ST LOUP SUR SEMOUSE;70800;47.8910343;6.2643755
ST MARCEL;70500;47.8261983;5.81951795
STE MARIE EN CHANOIS;70310;47.8409693;6.518231500000001
STE MARIE EN CHAUX;70300;47.79798905;6.3004815999999995
STE REINE;70700;47.4998572;5.77278445
ST REMY EN COMTE;70160;47.8375985;6.109858
ST SAUVEUR;70300;47.79552995;6.3954508
ST SULPICE;70110;47.569657649999996;6.451101749999999
SAPONCOURT;70210;47.86817335;6.0177259
SAULNOT;70400;47.5672705;6.6338909
SAULX;70240;47.69450005;6.27846745
SAUVIGNEY LES GRAY;70100;47.4571894;5.73069415
SAUVIGNEY LES PESMES;70140;47.307752050000005;5.56930045
SAVOYEUX;70130;47.54832815;5.73442335
SCEY SUR SAONE ET ST ALBIN;70360;47.67727765;5.9605599
SCYE;70170;47.6593477;6.058779400000001
SECENANS;70400;47.5479142;6.56652485
SELLES;70210;47.977300549999995;6.0913705
SEMMADON;70120;47.74086425;5.8773196500000005
SENARGENT MIGNAFANS;70110;47.5653511;6.52973675
SENONCOURT;70160;47.836417;6.05941335
SERVANCE MIELLIN;70440;47.8225627;6.7107198
SERVIGNEY;70240;47.729602299999996;6.2962188
SEVEUX MOTEY;70130;47.533857749999996;5.7668330999999995
SOING CUBRY CHARENTENAY;70130;47.587169700000004;5.88333835
SORANS LES BREUREY;70190;47.39951935;6.0482366
SORNAY;70150;47.28113505;5.695753
TARTECOURT;70500;47.840882;5.9760288500000005
TERNUAY MELAY ET ST HILAIRE;70270;47.79957025;6.6361476
THEULEY;70120;47.62011115;5.8233399
THIEFFRANS;70230;47.50543395;6.30346025
THIENANS;70230;47.468210850000006;6.27815435
TINCEY ET PONTREBEAU;70120;47.60160615;5.7893193499999995
TRAITIEFONTAINE;70190;47.421552399999996;6.0966352
TRAVES;70360;47.609277250000005;5.9613782
LE TREMBLOIS;70100;47.3784246;5.58711425
TREMOINS;70400;47.56454325;6.7040235500000005
TRESILLEY;70190;47.452792599999995;6.0258091
TROMAREY;70150;47.3363214;5.7240173
VADANS;70140;47.3507183;5.57610895
VAITE;70180;47.58300705;5.7112973
LA VAIVRE;70320;47.9120131;6.36665115
VAIVRE ET MONTOILLE;70000;47.63750495;6.1091388
VALAY;70140;47.338546199999996;5.62956025
LE VAL DE GOUHENANS;70200;47.6216548;6.48616235
VALLEROIS LE BOIS;70000;47.552271000000005;6.296814599999999
VALLEROIS LORIOZ;70000;47.560566449999996;6.14749625
LE VAL ST ELOI;70160;47.743334950000005;6.1772075
VANDELANS;70190;47.4004737;6.1607994999999995
VANNE;70130;47.600840000000005;5.84558705
VANTOUX ET LONGEVELLE;70700;47.4493653;5.8375031
VAROGNE;70240;47.7205914;6.21312085
VARS;70600;47.53803825;5.52232055
VAUCHOUX;70170;47.655328999999995;6.0314466
VAUCONCOURT NERVEZAIN;70120;47.656051399999996;5.83343095
VAUVILLERS;70210;47.929261249999996;6.1093867
VAUX LE MONCELOT;70700;47.47949695;5.90401315
VELESMES ECHEVANNE;70100;47.418208899999996;5.6882195499999995
VELET;70100;47.4281089;5.5656676
VELLECLAIRE;70700;47.4248299;5.872541549999999
VELLEFAUX;70000;47.55220435;6.1406241
VELLEFREY ET VELLEFRANGE;70700;47.4426421;5.8156224
VELLEFRIE;70240;47.7011133;6.22292455
VELLEGUINDRY ET LEVRECEY;70000;47.5531177;6.089533149999999
VELLE LE CHATEL;70000;47.593560749999995;6.0568943
VELLEMINFROY;70240;47.66135135;6.31725265
VELLEMOZ;70700;47.47805765;5.7927459
VELLEXON QUEUTREY ET VAUDEY;70130;47.54898365;5.80652605
VELLOREILLE LES CHOYE;70700;47.3922811;5.7243822
VELORCEY;70300;47.7856291;6.251985400000001
VENERE;70100;47.358939050000004;5.6759257000000005
LA VERGENNE;70200;47.61584965;6.5188128
VENISEY;70500;47.8366045;5.99883975
VEREUX;70180;47.52414215;5.63191105
VERLANS;70400;47.57027085;6.7183233
VERNOIS SUR MANCE;70500;47.8381356;5.77951105
LA VERNOTTE;70130;47.50993245;5.86922805
VESOUL;70000;47.63231125;6.15226615
VILLAFANS;70110;47.58313095;6.4763504
VILLARGENT;70110;47.54192995;6.48645405
VILLARS LE PAUTEL;70500;47.89652825;5.9170867000000005
LA VILLEDIEU EN FONTENETTE;70160;47.7747341;6.20184025
LA VILLENEUVE BELLENOYE LA MAIZE;70240;47.7142606;6.2411585
VILLEPAROIS;70000;47.66574745;6.1806073
VILLERS BOUTON;70190;47.4484984;5.9712619
VILLERSEXEL;70110;47.560319699999994;6.42639375
VILLERS LA VILLE;70110;47.5495696;6.4661936
VILLERS LE SEC;70000;47.58288205;6.23478825
VILLERS LES LUXEUIL;70300;47.7669635;6.2843121
VILLERS PATER;70190;47.47767615;6.1724498
VILLERS SUR PORT;70170;47.71183525;6.0828887
VILLERS SUR SAULNOT;70400;47.5482632;6.6474721
VILLERS VAUDEY;70120;47.675359349999994;5.755657299999999
VILORY;70240;47.732000799999994;6.223573249999999
VISONCOURT;70300;47.75423165;6.29786015
VITREY SUR MANCE;70500;47.813691899999995;5.75608985
LA VOIVRE;70310;47.8228353;6.560886099999999
VOLON;70180;47.626073000000005;5.738902700000001
VORAY SUR L OGNON;70190;47.358305650000005;6.01255855
VOUGECOURT;70500;47.940502949999996;5.9960078
VOUHENANS;70200;47.641857599999994;6.49823665
VREGILLE;70150;47.33011985;5.886822
VYANS LE VAL;70400;47.54952735;6.761006650000001
VY LE FERROUX;70130;47.58677055;5.96339785
VY LES LURE;70200;47.65180035;6.4452354
VY LES RUPT;70120;47.6399556;5.8910685
VY LES FILAIN;70230;47.509220400000004;6.1924549
L ABERGEMENT DE CUISERY;71290;46.5752847;4.958592149999999
L ABERGEMENT STE COLOMBE;71370;46.75470045;5.0334493
ALLEREY SUR SAONE;71350;46.9145265;4.97085575
ALLERIOT;71380;46.802106550000005;4.95318535
ALUZE;71510;46.852209349999995;4.68661395
AMANZE;71800;46.326072350000004;4.2364199
AMEUGNY;71460;46.52281035;4.6689808
ANGLURE SOUS DUN;71170;46.23587475;4.3694482
ANOST;71550;47.07879715;4.097764850000001
ANTULLY;71400;46.8876382;4.4011058
ANZY LE DUC;71110;46.3208549;4.07614295
ARTAIX;71110;46.247949;3.9868001
AUTHUMES;71270;46.884949250000005;5.30704235
AUTUN;71400;46.938663;4.30377495
AUXY;71400;46.9378111;4.419491
AZE;71260;46.4326692;4.74688725
BALLORE;71220;46.5368512;4.3791049
BANTANGES;71500;46.60433855;5.12590215
BARIZEY;71640;46.79180355;4.67355885
BARNAY;71540;47.08205825;4.320664799999999
BARON;71120;46.496398150000005;4.28186545
BAUDEMONT;71800;46.2924697;4.28338175
BAUDRIERES;71370;46.6663521;4.9988914
BAUGY;71110;46.30761135;4.0313277
BEAUBERY;71220;46.41300235;4.393341550000001
BEAUMONT SUR GROSNE;71240;46.6698608;4.861247199999999
BEAUREPAIRE EN BRESSE;71580;46.66875065;5.3970095
BEAUVERNOIS;71270;46.84356955;5.4373983
BELLEVESVRE;71270;46.847968249999994;5.36359435
BERGESSERIN;71250;46.39721615;4.5599428500000005
BERZE LE CHATEL;71960;46.3936118;4.67755585
BERZE LA VILLE;71960;46.369746750000004;4.7007593
BEY;71620;46.821972349999996;4.96937095
BISSEY SOUS CRUCHAUD;71390;46.7296566;4.6943945
BISSY LA MACONNAISE;71260;46.486599850000005;4.7787219
BISSY SOUS UXELLES;71460;46.5695177;4.727550150000001
BISSY SUR FLEY;71460;46.6645371;4.62113415
LES BIZOTS;71710;46.75357645;4.385984199999999
BLANOT;71250;46.4808338;4.74084875
BLANZY;71450;46.702787349999994;4.39072175
BOIS STE MARIE;71800;46.33445845;4.351971150000001
BONNAY ST YTHAIRE;71460;46.55903975;4.61742095
LES BORDES;71350;46.90036295;5.0433765
BOSJEAN;71330;46.771583;5.3442755
BOUHANS;71330;46.77610115;5.2939339
LA BOULAYE;71320;46.734616;4.1531245000000006
BOURBON LANCY;71140;46.6183726;3.7623391
BOURG LE COMTE;71110;46.31146125;3.9821166
BOURGVILAIN;71520;46.36418625;4.63423005
BOUZERON;71150;46.8908471;4.7276634
BOYER;71700;46.59848745;4.9036064
BRAGNY SUR SAONE;71350;46.9229025;5.0302163
BRANGES;71500;46.6515716;5.1620301
BRAY;71250;46.50360925;4.70615965
BRESSE SUR GROSNE;71460;46.59443025;4.73193835
LE BREUIL;71670;46.79724485;4.4981801
BRIANT;71110;46.296575649999994;4.15143225
BRIENNE;71290;46.5537095;5.02654705
BRION;71190;46.91675175;4.23920845
BROYE;71190;46.8906485;4.3110019
BRUAILLES;71500;46.5932972;5.25329005
BUFFIERES;71250;46.4323985;4.539172450000001
BURGY;71260;46.4644854;4.8303886
BURNAND;71460;46.6014722;4.632740399999999
BURZY;71460;46.594522;4.5866557
BUSSIERES;71960;46.3337114;4.7118436
BUXY;71390;46.7136263;4.71488825
CERON;71110;46.279502300000004;3.9338849500000004
CERSOT;71390;46.706937100000005;4.6342153
CHAGNY;71150;46.899548949999996;4.776446
CHAINTRE;71570;46.25867675;4.77422375
CHALMOUX;71140;46.59281195;3.8475821000000003
CHALON SUR SAONE;71100;46.789635849999996;4.850852
CHAMBILLY;71110;46.28264345;3.9991344499999997
CHAMILLY;71510;46.86759385;4.681240900000001
CHAMPAGNAT;71480;46.483431350000004;5.368145849999999
CHAMPAGNY SOUS UXELLES;71460;46.579523699999996;4.74986755
CHAMPFORGEUIL;71530;46.81446765;4.8236286
CHAMPLECY;71120;46.46345635;4.223413600000001
CHANES;71570;46.2435577;4.7583656
CHANGE;21340;46.92901225;4.6296243
CHANGY;71120;46.41648995;4.25202195
CHAPAIZE;71460;46.55260855;4.73448485
LA CHAPELLE AU MANS;71130;46.6321071;3.980083
LA CHAPELLE DE BRAGNY;71240;46.620262249999996;4.75227615
LA CHAPELLE DE GUINCHAY;71570;46.21769215;4.75864915
LA CHAPELLE DU MONT DE FRANCE;71520;46.37928375;4.5429688
LA CHAPELLE NAUDE;71500;46.5863637;5.19191955
LA CHAPELLE ST SAUVEUR;71310;46.84316585;5.26287135
LA CHAPELLE SOUS BRANCION;71700;46.553318149999996;4.78964615
LA CHAPELLE SOUS DUN;71800;46.26551255;4.299952
LA CHAPELLE SOUS UCHON;71190;46.836669549999996;4.2433143
LA CHAPELLE THECLE;71470;46.556680799999995;5.10353135
CHARBONNAT;71320;46.77661605;4.1036759499999995
CHARBONNIERES;71260;46.389113800000004;4.83254405
CHARDONNAY;71700;46.5093799;4.8493908
CHARETTE VARENNES;71270;46.9028188;5.1983797
LA CHARMEE;71100;46.72312755;4.79462865
CHARMOY;71710;46.766798550000004;4.318538950000001
CHARNAY LES CHALON;71350;46.9358888;5.081064
CHARNAY LES MACON;71850;46.3054129;4.7887093
CHAROLLES;71120;46.4507787;4.2735838
CHARRECEY;71510;46.836800249999996;4.66993395
CHASSELAS;71570;46.2776727;4.719716999999999
CHASSEY LE CAMP;71150;46.885485700000004;4.70259205
CHASSIGNY SOUS DUN;71170;46.23717485;4.29198855
CHASSY;71130;46.58120065;4.1112289
CHATEAU;71250;46.421566600000006;4.5947745
CHATEAUNEUF;71740;46.2103932;4.26068545
CHATEL MORON;71510;46.7897604;4.63692825
CHATENAY;71800;46.28978545;4.3814484
CHATENOY EN BRESSE;71380;46.7951748;4.91555335
CHATENOY LE ROYAL;71880;46.789230950000004;4.807362449999999
CHAUDENAY;71150;46.91710755;4.79574545
CHAUFFAILLES;71170;46.20549935;4.3417667
LA CHAUX;71310;46.8219464;5.2713483
CHEILLY LES MARANGES;71150;46.896545700000004;4.6648144
CHENAY LE CHATEL;71340;46.23138725;3.9413495
CHENOVES;71390;46.6641673;4.6982387
CHERIZET;71250;46.5159111;4.566879350000001
CHEVAGNY LES CHEVRIERES;71960;46.33604315;4.7702632
CHEVAGNY SUR GUYE;71220;46.5391691;4.497851799999999
CHIDDES;71220;46.45511585;4.51022615
CHISSEY EN MORVAN;71540;47.1212316;4.213775350000001
CHISSEY LES MACON;71460;46.519410199999996;4.744688249999999
CIRY LE NOBLE;71420;46.59358315;4.2937826999999995
LA CLAYETTE;71800;46.2882635;4.3122349
NAVOUR SUR GROSNE;71520;46.354677550000005;4.5648781
CLESSE;71260;46.4188099;4.8238825
CLESSY;71130;46.5540752;4.084301
CLUNY;71250;46.4284015;4.6652720500000004
COLLONGE EN CHAROLLAIS;71460;46.6468742;4.526310499999999
COLLONGE LA MADELEINE;71360;46.9418795;4.527135149999999
COLOMBIER EN BRIONNAIS;71800;46.3493978;4.3313724
LA COMELLE;71990;46.877112499999996;4.11918975
CONDAL;71480;46.46824245;5.285671600000001
CORDESSE;71540;47.045495700000004;4.335641900000001
CORMATIN;71460;46.53521979999999;4.693630049999999
CORTAMBERT;71250;46.46904215;4.6965713000000004
CORTEVAIX;71460;46.5278743;4.64470275
COUBLANC;71170;46.17194105;4.27594215
COUCHES;71490;46.8742406;4.5743421
CRECHES SUR SAONE;71680;46.24002865;4.787985750000001
CREOT;71490;46.915605049999996;4.6138666
CRESSY SUR SOMME;71760;46.699661649999996;3.8687324
LE CREUSOT;71200;46.806480449999995;4.4257162
CRISSEY;71530;46.81791145;4.883096200000001
CRONAT;71140;46.72025805;3.7086274
CRUZILLE;71260;46.51010465;4.7849953
CUISEAUX;71480;46.502962;5.36089485
CUISERY;71290;46.5562199;4.9942701
CULLES LES ROCHES;71460;46.64591355;4.6510634
CURBIGNY;71800;46.3118876;4.31601045
CURDIN;71130;46.590558099999996;3.996473
CURGY;71400;46.989063599999994;4.3782738000000005
CURTIL SOUS BUFFIERES;71520;46.40254405;4.526001600000001
CURTIL SOUS BURNAND;71460;46.583673899999994;4.6291138499999995
CUSSY EN MORVAN;71550;47.095502999999994;4.17302865
CUZY;71320;46.761698949999996;4.0304898499999995
DAMEREY;71620;46.8338885;4.997377650000001
DAMPIERRE EN BRESSE;71310;46.8284556;5.20328445
DAVAYE;71960;46.30370885;4.7477377
DEMIGNY;71150;46.91372065;4.8499388
DENNEVY;71510;46.866099899999995;4.64072555
DETTEY;71190;46.771145250000004;4.19666595
DEVROUZE;71330;46.7628292;5.1678797
DEZIZE LES MARANGES;71150;46.92302685;4.6613439
DICONNE;71330;46.77802235;5.1173745
DIGOIN;71160;46.4863295;4.02254525
DOMMARTIN LES CUISEAUX;71480;46.5011873;5.2873936
DOMPIERRE LES ORMES;71520;46.3543241;4.48022355
DOMPIERRE SOUS SANVIGNES;71420;46.66481425;4.2267068000000005
DONZY LE PERTUIS;71250;46.44862795;4.715249099999999
DRACY LE FORT;71640;46.79813695;4.77281455
DRACY LES COUCHES;71490;46.89217185;4.5628531500000005
DRACY ST LOUP;71400;47.012074150000004;4.346655
DYO;71800;46.3638857;4.2835676
ECUELLES;71350;46.95158825;5.0708009
ECUISSES;71210;46.755610399999995;4.5230036
EPERTULLY;71360;46.9450199;4.60096585
EPERVANS;71380;46.7447686;4.8983333
EPINAC;71360;46.98927465;4.512878649999999
ESSERTENNE;71510;46.809185299999996;4.5409638
ETANG SUR ARROUX;71190;46.86216295;4.1832017
ETRIGNY;71240;46.59068345;4.79178405
FARGES LES CHALON;71150;46.83326175;4.808101199999999
FARGES LES MACON;71700;46.5126138;4.91006765
LE FAY;71580;46.6649087;5.3350883
FLACEY EN BRESSE;71580;46.592252;5.37892945
FLAGY;71250;46.48959015;4.6422345499999995
FLEURY LA MONTAGNE;71340;46.19770285;4.1253502
FLEY;71390;46.676160100000004;4.6383702
FONTAINES;71150;46.850482400000004;4.781596
FONTENAY;71120;46.477878700000005;4.2995281
FRAGNES LA LOYERE;71530;46.84040075;4.83742765
FRANGY EN BRESSE;71330;46.71323205;5.3376717
LA FRETTE;71440;46.64067265;5.0504239
FRETTERANS;71270;46.924424450000004;5.2867478000000006
FRONTENARD;71270;46.90085305;5.1613641
FRONTENAUD;71580;46.55055525;5.29717325
FUISSE;71960;46.2783491;4.7444676999999995
GENELARD;71420;46.57738165000001;4.2456506
LA GENETE;71290;46.54975365;5.0491389
GENOUILLY;71460;46.650290999999996;4.566220100000001
GERGY;71590;46.8724385;4.9159273500000005
GERMAGNY;71460;46.67331075;4.59842285
GERMOLLES SUR GROSNE;71520;46.27911655;4.5967402
GIBLES;71800;46.3226977;4.3835603
GIGNY SUR SAONE;71240;46.654099200000005;4.9354439
GILLY SUR LOIRE;71160;46.5461969;3.7845819
GIVRY;71640;46.768886550000005;4.7504929
GOURDON;71300;46.6372782;4.4340844
